type,,f,f,f,r,r,r,r,f
source,,f1 (t-1),f2 (t-1),f3 (t-1),r1 (t-1),r2 (t-1),r3 (t-1),r4 (t-1),p
dataset,value,,,,,,,,
trn,1995-01-13,0.5818664558148173,0.5599500280598008,0.5727186510154837,0.1,0.1,0.1,0.22455983106584368,0.6017684317843668
trn,1995-12-19,0.35315603696062614,0.2347146123734458,0.3255400350690401,0.1,0.1,0.1,0.16227991553292184,0.36280453343983565
trn,1994-04-23,0.4924302487980867,0.3603862742291284,0.5589706097041504,0.38446360088750386,0.26245538642137906,0.3341176693960234,0.5743097057511021,0.6361630113732292
trn,1994-06-02,0.2852037781966429,0.27392074168639124,0.2756762679654533,0.3100902925755561,0.35686451962717425,0.34090509434967786,0.3245534288855159,0.33217805330867006
trn,1996-12-03,0.707352554108246,0.5867366488364847,0.6529149483124427,0.3269234515724702,0.18122769321068954,0.8847411291620242,0.5083967174058562,0.6702793339585568
trn,1995-01-18,0.6021639664834795,0.5786443134363782,0.6344882073231582,0.5775415971530588,0.6264156172283035,0.5015084905827966,0.3567866700967828,0.7351785450736664
trn,1994-12-11,0.6603142897908643,0.7192500155718715,0.7715037690212702,0.4209182228343017,0.34368307963206857,0.6563464842877549,0.6284626072606532,0.7904317016530322
trn,1995-12-15,0.3663396819240342,0.2467523108052579,0.36946817677577537,0.3971125410832831,0.3928706128587993,0.19834909293229164,0.16227991553292184,0.3974760890684822
trn,1993-12-23,0.5704686817285185,0.6772737978210179,0.6784013205733058,0.4638870609178737,0.2406904916225318,0.48090439904137106,0.1,0.7109672209555925
trn,1996-11-10,0.46882978363153704,0.5088913169647035,0.5497085162312475,0.35730700836107077,0.2406904916225318,0.4500269870847924,0.18807710121010887,0.5263163629266118
trn,1994-06-22,0.268327738582798,0.2485852214074018,0.397801113008571,0.3971125410832831,0.35686451962717425,0.5818101886993557,0.5943315045226598,0.45603304499166886
trn,1993-06-18,0.3351399050652713,0.30589502007843705,0.3427264709550718,0.3100902925755561,0.3297466107576762,0.4261870397282055,0.38540242720507034,0.38876217427448057
trn,1996-11-19,0.43211838728374175,0.38407990515184054,0.46864405539191323,0.1,0.1,0.1,0.1,0.4428181546963095
trn,1993-09-28,0.35892411262781077,0.34668458481938513,0.35580072232074456,0.1,0.1,0.1,0.1,0.41524182843929225
trn,1995-12-10,0.3819911212572452,0.2964090453762202,0.35099969215902826,0.43218191941495987,0.1,0.39504727879687485,0.18807710121010887,0.4452429081371838
trn,1995-07-09,0.20005197984251882,0.14979864893495323,0.20690474846160728,0.1,0.1,0.1,0.1,0.24055754093203685
trn,1993-08-01,0.25314198808274135,0.25624637693881236,0.31286577923899095,0.44307601114809436,0.1,0.4851134152029367,0.1,0.3184968660202872
trn,1993-01-05,0.37500910709554136,0.3797284612720484,0.343890872501091,0.24855627054164153,0.5522566555333672,0.1567818752790141,0.6465040408511786,0.6020641576661188
trn,1993-10-29,0.36874554021020955,0.33749569325044915,0.33526996951487703,0.1,0.1,0.1,0.1,0.4003194566737768
trn,1996-10-27,0.4954226834029506,0.36781405425369174,0.6320366823421985,0.5851827478904983,0.38138098324506364,0.5094599256709729,0.5269695894358641,0.6519177408376479
trn,1993-04-09,0.4482212775302298,0.3405725658943062,0.4746591815661053,0.5022922823765952,0.34368307963206857,0.5542550022321127,0.1,0.6780666893352575
trn,1994-07-31,0.17746008648622796,0.20284879428745028,0.187692363267274,0.35005746465999354,0.4895543316657994,0.18030169811655933,0.3245534288855159,0.2680535263575945
trn,1994-11-09,0.47223499070017927,0.515918319091601,0.48007386791195716,0.35730700836107077,0.18122769321068954,0.5094599256709729,0.2969463855669324,0.5891401605869327
trn,1993-01-20,0.7097908154993073,0.6321466339910712,0.7506677414535619,0.35730700836107077,0.1,0.4723436564367184,0.7472318679647124,0.7481988782421957
trn,1994-12-13,0.7916724111055027,0.697608584077306,0.7952438879037538,0.27153800557404717,0.1,0.4933963717291665,0.4236159339823562,0.7714770407742482
trn,1996-03-05,0.5561956210995627,0.4097038467372077,0.5061083528720951,0.1,0.1,0.18030169811655933,0.1,0.5496962570711026
trn,1996-09-15,0.1555630470328518,0.18122520082233656,0.16386549431447278,0.1,0.1,0.1,0.1,0.19443387315014227
trn,1994-03-04,0.7468888452941037,0.6722690646345485,0.7677499460612573,0.675355961782461,0.3928706128587993,0.5982589334226898,0.6135733401935656,0.7628869356605326
trn,1995-06-26,0.2187719231887742,0.1932179002085172,0.21752240038815115,0.1,0.1,0.1,0.1,0.24380988936977382
trn,1993-01-09,0.5287593046200146,0.47670921823543744,0.576892455918441,0.22129568697262458,0.1,0.18030169811655933,0.20787197799411877,0.6472706145463717
trn,1996-03-19,0.4841998237137056,0.47497419748313663,0.4467619615583587,0.1,0.1,0.1,0.1,0.5246407453497991
trn,1994-03-08,0.6414609276545317,0.5831227023395228,0.7345254927642453,0.1857690027870236,0.1,0.5577901139311532,0.1,0.7067315105980586
trn,1995-04-13,0.3703318651174472,0.330737852870476,0.3551736485091669,0.1,0.1,0.1,0.1,0.4015889300690285
trn,1993-02-01,0.5295803408195711,0.5692455462438031,0.5565325499738025,0.1,0.34368307963206857,0.27034562583704225,0.2392621247645583,0.5880252436263238
trn,1996-03-21,0.4862927738646423,0.438875927654213,0.48408943122885784,0.1,0.1,0.1,0.1,0.5181078168845968
trn,1996-06-13,0.25724395530278077,0.3030464097625807,0.30950938944704653,0.1,0.1,0.1,0.1,0.3174888312941801
trn,1994-07-15,0.18585594202757144,0.19621594336117518,0.19216913749060416,0.1,0.18122769321068954,0.1,0.16227991553292184,0.23045438546604183
trn,1993-09-25,0.4049115720033739,0.3845053722844194,0.4123722085828678,0.1,0.1,0.21356375055802818,0.1,0.47026100534825155
trn,1993-01-28,0.6032578560454744,0.628129746290425,0.628736513011106,0.27153800557404717,0.34368307963206857,0.1567818752790141,0.3412090756622109,0.6991554460167316
trn,1996-05-16,0.33345357590384495,0.2972178711922955,0.31294555512601896,0.1,0.1,0.1,0.1,0.33909484961987174
trn,1996-02-05,0.4376466999413363,0.37085195911399715,0.3247211037794938,0.27153800557404717,0.18122769321068954,0.1567818752790141,0.16227991553292184,0.43845754186074914
trn,1995-07-12,0.19492307671933318,0.14803806985447196,0.1929043731345799,0.27153800557404717,0.4540633061223205,0.1,0.1,0.201243250150538
trn,1993-09-11,0.5186049701254085,0.461061901278193,0.6276585266754255,0.5113336872891043,0.31490827580693415,0.5055036983435257,0.8563869460277671,0.6052853622434946
trn,1993-09-30,0.34607295569728413,0.39298335025727127,0.3377828577329146,0.27153800557404717,0.18122769321068954,0.4635814018459442,0.22455983106584368,0.4068422739285217
trn,1993-05-26,0.4482212775302298,0.39273931875997203,0.4407599830628084,0.1,0.1,0.1,0.1,0.4831563147073471
trn,1994-07-02,0.21555133710858723,0.2107476861310869,0.23734432658488103,0.1,0.1,0.1567818752790141,0.18807710121010887,0.26938028285298965
trn,1996-07-06,0.42349589237268737,0.31152971414665975,0.4749679315527813,0.1,0.1,0.1,0.1,0.39430483535323047
trn,1995-08-18,0.12537865005626414,0.10762526479238345,0.11074391641605796,0.1,0.1,0.1,0.1,0.1196192168228278
trn,1993-04-30,0.45077115308740867,0.4519538652528996,0.4303125865964529,0.22129568697262458,0.1,0.1,0.1,0.48344278291494736
trn,1993-05-12,0.3599723968058106,0.4048402500587238,0.4038983947465765,0.1857690027870236,0.42491077284275813,0.1,0.18807710121010887,0.4198706713191023
trn,1995-07-26,0.17973732621927652,0.13476169351612025,0.18260007272289017,0.1,0.1,0.1,0.1,0.17523048348053366
trn,1994-03-15,0.6164013744707653,0.6496840970094455,0.7535360468148691,0.38446360088750386,0.1,0.4766483503864932,0.47883393659379503,0.7256452153836807
trn,1994-10-05,0.517732495320105,0.3723075924984952,0.5052051216509202,0.1,0.1,0.1567818752790141,0.16227991553292184,0.4825820019955379
trn,1994-01-06,0.750067179772404,0.7537852612658216,0.6486236271028929,0.5022922823765952,0.6509130191229603,0.5172598632158162,0.45230840484043544,0.779344868275042
trn,1994-11-18,0.5737073758236585,0.648976839610607,0.63242143410034,0.44307601114809436,0.1,0.5286937572807495,0.41756650460727884,0.6681252272927847
trn,1995-12-17,0.36973862098732635,0.24436944744505285,0.3486472041392352,0.22129568697262458,0.18122769321068954,0.1,0.1,0.3893435611908391
trn,1994-06-27,0.2777871080331572,0.2385073863734388,0.2950555493431911,0.1,0.1,0.22696813301379035,0.37852424952911656,0.3153094884827887
trn,1996-12-11,0.48314420456126206,0.4126587031290828,0.46437047267814757,0.1,0.1,0.1,0.1,0.4828693882237437
trn,1993-04-17,0.4390027974560511,0.4098526852436044,0.4151387784114421,0.1,0.2816306436745999,0.5716656801738964,0.4265986323710904,0.46989094117298635
trn,1996-08-19,0.1476331003107419,0.16359732626456341,0.15910844573040767,0.1,0.1,0.1,0.1,0.17612202016197148
trn,1994-01-14,0.8046756107738982,0.7102869833915039,0.7634072963195279,0.6356272507295889,0.2989664013495228,0.2966981858645833,0.4577708763999664,0.8053992405241119
trn,1995-06-19,0.24661392363056323,0.21032326367313967,0.21656223126667287,0.1,0.1,0.1,0.1,0.2584808227034364
trn,1993-03-26,0.342654889941419,0.2547386416025482,0.35355390888441307,0.1,0.1,0.1,0.1,0.36865307280777626
trn,1995-08-21,0.12689998818295561,0.10301220053515384,0.11453898550338384,0.1,0.1,0.1,0.1,0.11269780341288117
trn,1993-06-29,0.2810491453262805,0.2601277866624718,0.2687141017709619,0.1,0.1,0.1,0.1,0.313694303786618
trn,1996-12-01,0.5704686817285185,0.609731006861412,0.6578475726428958,0.22129568697262458,0.1,0.3781732421438775,0.2647771681742199,0.6560761770594321
trn,1993-06-20,0.4016198781991337,0.3318062225190801,0.46646995419753334,0.34259137394524913,0.18122769321068954,0.31245832307259974,0.39541957835039854,0.4405056945359225
trn,1993-03-02,0.3657331883192584,0.33005998697529226,0.3365774042341647,0.5456688116249245,0.4632612873491998,0.18030169811655933,0.33303010600141414,0.43277740645897245
trn,1995-04-11,0.3896034570703326,0.3430727097803046,0.3743634705084071,0.1,0.1,0.1567818752790141,0.1,0.4253353969207555
trn,1993-11-27,0.45077115308740867,0.36283108297519384,0.35632159093004334,0.1,0.1,0.18030169811655933,0.1,0.47845062804062877
trn,1993-01-29,0.6194187471804565,0.6498210218384489,0.7068675208341603,0.1857690027870236,0.3297466107576762,0.27034562583704225,0.7412109755388745,0.7020552533688742
trn,1996-02-15,0.7697946300077332,0.7020520369333998,0.634371618235721,0.1,0.1,0.1,0.16227991553292184,0.715890140801953
trn,1996-12-17,0.42928960829820495,0.3662767044569676,0.4227454985857083,0.34259137394524913,0.2406904916225318,0.36633060268101614,0.22455983106584368,0.463991310483036
trn,1993-08-17,0.420527987023563,0.3690627056873308,0.4210366729779048,0.1,0.35686451962717425,0.1,0.1,0.43845754186074914
trn,1996-03-11,0.42349589237268737,0.34354773310576336,0.39073417895263596,0.1,0.1,0.1,0.1,0.44923580464416424
trn,1995-05-04,0.3196271514567586,0.26867938817779147,0.27912159962061756,0.1,0.1,0.22696813301379035,0.1,0.31949926698997144
trn,1994-09-24,0.3315069101399091,0.2638514026314446,0.3415317361469158,0.1,0.1,0.1567818752790141,0.1,0.35371681940403166
trn,1993-07-31,0.2648259239542534,0.26520927443784914,0.3407610315091233,0.1,0.1,0.3271275011160564,0.1,0.3327094839393881
trn,1994-04-27,0.4873302447366128,0.4453730893780561,0.5611600197866862,0.27153800557404717,0.1,0.3047299628354865,0.2761542024202177,0.5258650347904977
trn,1996-12-13,0.420527987023563,0.3924542189367197,0.4126145051064065,0.3100902925755561,0.31490827580693415,0.1,0.1,0.44439085092119723
trn,1993-06-24,0.3113420403210001,0.30882817495084847,0.3385896194376113,0.1857690027870236,0.31490827580693415,0.1,0.16227991553292184,0.3606605655228269
trn,1993-07-17,0.31646483224476213,0.32478113593648655,0.4185811262959178,0.43218191941495987,0.4895543316657994,0.4723436564367184,0.1,0.4341390488991227
trn,1994-02-12,0.5115045239230375,0.49398280510366,0.5286173455867167,0.1,0.1,0.1,0.1,0.5691741729819122
trn,1993-07-21,0.42201802153948564,0.431585692788229,0.5162738233815253,0.6146140167221416,0.4397998197847862,0.36020724156762385,0.1,0.5144371124448797
trn,1996-10-07,0.3302795280033206,0.241054770456718,0.40083559223165643,0.27153800557404717,0.35686451962717425,0.19834909293229164,0.18807710121010887,0.3653660344447792
trn,1994-08-07,0.2285361516676231,0.2052640149877254,0.2574739206228767,0.1,0.1,0.1,0.1,0.27492116056917937
trn,1993-10-17,0.49343323292422303,0.433007006809234,0.4538301340699812,0.1,0.1,0.1,0.1,0.5102958432978915
trn,1994-02-21,0.42349589237268737,0.41353627937404824,0.4035483018244067,0.24855627054164153,0.26245538642137906,0.1,0.1,0.4682161380372011
trn,1995-02-15,0.7416337401764671,0.7175026925156041,0.7231845115502742,0.44307601114809436,0.31490827580693415,0.37231630741590704,0.45230840484043544,0.7848673347341193
trn,1996-10-08,0.285519450764346,0.22718611538643715,0.3535327754314309,0.1,0.1,0.21356375055802818,0.18807710121010887,0.33376764456999186
trn,1994-04-13,0.5022184796862128,0.5588489356830977,0.5713977315773373,0.44307601114809436,0.4632612873491998,0.2502307209641576,0.2761542024202177,0.6089338309226641
trn,1995-12-18,0.37423791030970943,0.24114512027177634,0.33833646204877477,0.1,0.1,0.1,0.1,0.3768239878388969
trn,1993-06-17,0.3514110772180603,0.3203070193408595,0.3518765374123083,0.1,0.1,0.1,0.1,0.3858266307317113
trn,1996-05-23,0.3363348808343323,0.29849151687186704,0.36550335375831255,0.4209182228343017,0.3694017809659559,0.5577901139311532,0.28683974659876554,0.4621957946708155
trn,1993-01-07,0.5971579838064655,0.5418901239618297,0.6036337844305429,0.1,0.1,0.18030169811655933,0.16227991553292184,0.5907524465894243
trn,1995-02-10,0.5617664659250277,0.571436524013468,0.5662228108895374,0.1,0.1,0.1,0.16227991553292184,0.6510428781738655
trn,1993-06-27,0.30522342451270523,0.27983389421353866,0.2934599275191916,0.1,0.1,0.4406912516740845,0.30655911179772893,0.33284209592816494
trn,1994-03-06,0.6813277834606911,0.6195606603133683,0.6842149721685359,0.4209182228343017,0.26245538642137906,0.35393626602758066,0.4411211461689767,0.6977744366402714
trn,1994-01-24,0.6466835447729841,0.6854959542993743,0.7444518811623141,0.5201805851511122,0.2406904916225318,0.5682353387920468,0.5864216901064966,0.6921415432596343
trn,1995-03-24,0.4954226834029506,0.40288258659757215,0.48857816225382433,0.1,0.1,0.1567818752790141,0.16227991553292184,0.5291782768574579
trn,1994-11-20,0.7100933020721155,0.7172369878469622,0.7433332968021588,0.44307601114809436,0.18122769321068954,0.4635814018459442,0.4236159339823562,0.7787941840639659
trn,1995-10-19,0.2832980956348307,0.18245908693180168,0.43695043036972625,0.1857690027870236,0.1,0.1,0.1,0.34501312063866324
trn,1996-03-27,0.48101431915125437,0.40685355079000707,0.46577662720871904,0.1,0.21487330537883811,0.1,0.16227991553292184,0.4982169223781697
trn,1993-03-31,0.30747237482125545,0.2611875258982046,0.3037231957279457,0.43218191941495987,0.3871832634470953,0.18030169811655933,0.4467598942242662,0.3551272411412343
trn,1995-12-08,0.44034881236812284,0.35554880991656557,0.3849726757417218,0.24855627054164153,0.18122769321068954,0.1567818752790141,0.2392621247645583,0.4542230284795684
trn,1995-12-14,0.3728803600791758,0.24365764059705702,0.38181296827169275,0.35730700836107077,0.35686451962717425,0.1567818752790141,0.1,0.4029391826693106
trn,1995-10-16,0.20553085709084304,0.16908576677575618,0.21861339187806428,0.1,0.1,0.2883241751932466,0.2969463855669324,0.23960143857672853
trn,1996-09-03,0.24817125083983232,0.22186299748163482,0.24472938670309055,0.3971125410832831,0.42491077284275813,0.2502307209641576,0.1,0.27861789399328835
trn,1996-11-09,0.4873302447366128,0.5197754414722083,0.5486456881579567,0.45363465789479385,0.2816306436745999,0.4500269870847924,0.3157439559882375,0.5529894746946094
trn,1995-08-10,0.12461315981762768,0.11283986515825613,0.12499778162327255,0.1,0.1,0.1,0.1,0.1255269975637218
trn,1993-07-26,0.3440298700068798,0.28556868790198053,0.4216560544231215,0.2917853205941537,0.21487330537883811,0.5305698877204337,0.1,0.4229449878379734
trn,1993-01-04,0.3759685061172541,0.36901660526712365,0.3468126870766658,0.1,0.1,0.1567818752790141,0.1,0.43163475421889885
trn,1996-05-31,0.3982672236495719,0.3734371026645599,0.5257190949947254,0.47385841563689424,0.38138098324506364,0.3271275011160564,0.2525540142792948,0.49784749339761314
trn,1995-01-10,0.578771710853058,0.6150762557504728,0.6612901032606803,0.34259137394524913,0.1,0.6235030235033303,0.5224029384654449,0.7020552533688742
trn,1994-11-14,0.7203739812367653,0.6841998505810809,0.7662827946438302,0.5373378188724273,0.2406904916225318,0.7373749692177992,0.7935197884485323,0.8408369147035174
trn,1993-05-03,0.3896034570703326,0.3844203549871331,0.3784673438596886,0.1,0.2989664013495228,0.2883241751932466,0.4684529491774707,0.4265973736778187
trn,1994-06-11,0.2721030789766166,0.2560794399814582,0.2738949534947215,0.1,0.1,0.1,0.1,0.305855576691849
trn,1995-04-18,0.352721371273528,0.33607549970815254,0.33025506487980916,0.3971125410832831,0.2406904916225318,0.604688346859643,0.38540242720507034,0.4003194566737768
trn,1995-10-27,0.37229542202035837,0.18719616112997267,0.4197186930379967,0.22129568697262458,0.1,0.36020724156762385,0.1,0.3604333866366597
trn,1995-10-21,0.23490391847083442,0.1709241626929368,0.3266014696526893,0.1857690027870236,0.2406904916225318,0.2606033962331186,0.16227991553292184,0.3116173509722756
trn,1994-07-14,0.19492307671933318,0.19815094964341817,0.1952471416165832,0.1,0.1,0.1,0.1,0.2325535243288349
trn,1994-12-19,0.7030049448264922,0.6623692922693882,0.7384394273146984,0.5618802153517007,0.35686451962717425,0.36633060268101614,0.41756650460727884,0.7272697096286495
trn,1994-11-29,0.4190255869346219,0.412622049407097,0.4264086044828387,0.1,0.1,0.1,0.1,0.4736786084343525
trn,1995-05-01,0.3356188423067906,0.29620630018315663,0.295730819147363,0.1,0.1,0.1,0.1,0.3597501183564289
trn,1995-07-24,0.18585594202757144,0.13333384313509808,0.20224402636469624,0.22129568697262458,0.1,0.2795600556972935,0.2392621247645583,0.19792713501192544
trn,1993-09-13,0.42201802153948564,0.32852589470913585,0.4613404442020853,0.3269234515724702,0.1,0.27034562583704225,0.33303010600141414,0.7372763199424773
trn,1996-07-10,0.2442525226938976,0.21514784373001639,0.24109535267185253,0.1,0.21487330537883811,0.22696813301379035,0.4550501458394378,0.25268932492222373
trn,1995-10-15,0.2160149434354575,0.17013845421040052,0.2302325492377819,0.1,0.1,0.1,0.1,0.24064622212378162
trn,1994-06-26,0.2601698884329261,0.2635304891675657,0.28072375219203727,0.1,0.1,0.1,0.1,0.3223327810023427
trn,1994-03-07,0.6281803684550985,0.5956500293291188,0.6186999697623772,0.24855627054164153,0.1,0.5055036983435257,0.1,0.7196107452265542
trn,1995-03-17,0.49040745488585336,0.4844523181948852,0.5176663602461459,0.4209182228343017,0.1,0.4261870397282055,0.36423130363032663,0.6052273082838844
trn,1996-09-05,0.23615102906292196,0.23208025400404636,0.22117784142044797,0.24855627054164153,0.34368307963206857,0.3375356263879725,0.1,0.2503109280188639
trn,1996-12-27,0.41444209726548076,0.442669393770061,0.42689785086963916,0.1,0.18122769321068954,0.1,0.1,0.4727695456334904
trn,1993-04-23,0.45077115308740867,0.37907362932343625,0.45205912612812904,0.1,0.1,0.23908662107193873,0.28683974659876554,0.47845062804062877
trn,1996-01-31,0.3585030934340868,0.3119658894241143,0.3220646494755516,0.1,0.1,0.1,0.1,0.40185979501854485
trn,1996-09-14,0.16003335247091732,0.18295040808944957,0.16485088089939207,0.1,0.1,0.1,0.1,0.19685516062670422
trn,1995-09-10,0.3368106713097893,0.3551028759949256,0.28202677377367025,0.1,0.7598968991636293,0.1,0.1,0.30069722175479396
trn,1994-08-23,0.1825441758035742,0.16562371683503635,0.20646843525948938,0.1,0.1,0.1567818752790141,0.1,0.21867389634384005
trn,1993-04-15,0.5078470627267131,0.47959197115523766,0.48373548610012307,0.1,0.1,0.1,0.46315119148749595,0.5209169221781255
trn,1994-10-11,0.3029461847796567,0.25398026672619645,0.3327446376068841,0.1,0.1,0.1567818752790141,0.1,0.342769562045131
trn,1993-11-11,0.3931188718319798,0.36538589220939854,0.43783182158874945,0.1,0.21487330537883811,0.1567818752790141,0.1,0.4546940488015022
trn,1994-02-25,0.40653524361970916,0.4025736650313041,0.3809824761888202,0.1857690027870236,0.1,0.1,0.2647771681742199,0.4881882714973532
trn,1993-03-22,0.33987319877416267,0.2723174537984925,0.35661260875140344,0.34259137394524913,0.1,0.1,0.47883393659379503,0.41499045109379884
trn,1993-06-07,0.3790048569007318,0.33820183186199865,0.3972077333035282,0.1,0.1,0.1,0.1,0.415660009339037
trn,1996-02-25,0.6630782850320316,0.5676626424489573,0.6879297943740466,0.1,0.2406904916225318,0.1,0.3491196621316873,0.699841983531148
trn,1996-11-11,0.4376466999413363,0.47021440310371254,0.4955596991313751,0.1,0.1,0.18030169811655933,0.1,0.4835000216920887
trn,1995-08-25,0.1,0.1,0.1,0.1857690027870236,0.1,0.44539066334725363,0.28683974659876554,0.10260292559677499
trn,1996-06-16,0.23322762712684825,0.23036725879456801,0.2444946468749752,0.1,0.1,0.1,0.1,0.24881354767478614
trn,1995-07-21,0.21227241901245786,0.1443169886281101,0.2673432254296729,0.1857690027870236,0.1,0.1567818752790141,0.18807710121010887,0.23724512577559262
trn,1995-02-19,0.6791895124804694,0.7317642842370603,0.7068159065444899,0.5697761756117629,0.1,0.6706507840880906,0.6284626072606532,0.8078549399561713
trn,1994-03-31,0.46882978363153704,0.5000501545345425,0.530593377351737,0.40924453739402744,0.3297466107576762,0.37231630741590704,0.36787604550906705,0.5757603634880105
trn,1996-03-12,0.42201802153948564,0.34121403239715253,0.38680323732812216,0.1,0.35686451962717425,0.40577975643564745,0.4736794931975311,0.47093747958516274
trn,1995-08-27,0.10941782017740571,0.1106994164885911,0.10881540335821427,0.22129568697262458,0.18122769321068954,0.31245832307259974,0.22455983106584368,0.13738125813471774
trn,1996-07-02,0.23068372337193963,0.2124359652112944,0.2052018952023463,0.4638870609178737,0.5374245148429235,0.5172598632158162,0.16227991553292184,0.25452446605598217
trn,1994-05-27,0.33537953206479454,0.3068564641404915,0.32153360252220387,0.1,0.1,0.1,0.1,0.36111406186215234
trn,1995-11-13,0.591428449558093,0.4033450299115696,0.5970313342135924,0.1,0.1,0.1,0.1,0.5052980915124912
trn,1996-03-17,0.4443278334566402,0.45429418511424124,0.40394608104689433,0.1,0.4632612873491998,0.35393626602758066,0.33303010600141414,0.5222129318909703
trn,1995-09-25,0.1680533903477645,0.15455783482267715,0.26341208965708174,0.49304294755241407,0.41459350305584575,0.5172598632158162,0.6001817851359825,0.3284132855627633
trn,1996-08-13,0.2568748661398558,0.20406023945374097,0.2857862444085008,0.1857690027870236,0.1,0.19834909293229164,0.1,0.2710344004441819
trn,1994-03-02,0.7967991623298691,0.7521510891463369,0.6870019620241242,0.1,0.1,0.18030169811655933,0.1,0.756881231006659
trn,1995-02-06,0.663469719069301,0.6795746148181122,0.6222788273973301,0.1,0.1,0.19834909293229164,0.20787197799411877,0.7042415440928446
trn,1994-02-17,0.4416848935002965,0.44444511690552324,0.42744142175932065,0.3712254014483243,0.34368307963206857,0.3199152573220482,0.18807710121010887,0.5119638427445814
trn,1995-05-08,0.3107942693381702,0.26037286663051107,0.25271760275609745,0.1,0.1,0.1,0.1,0.315747480658079
trn,1995-11-18,0.5684972846978568,0.3087015829473623,0.5214034417858622,0.1857690027870236,0.5220714748675954,0.1,0.1,0.48486830072455933
trn,1993-07-08,0.2302562422483855,0.23703626737372055,0.23599396205277637,0.1,0.1,0.1,0.1,0.2723393682075089
trn,1996-08-25,0.22283023396287227,0.33738682340366555,0.23997435748308485,0.24855627054164153,0.6326456046999596,0.6706507840880906,0.1,0.34990055401505216
trn,1996-04-04,0.37092317159317534,0.31578609352428666,0.3395071493619118,0.1,0.2816306436745999,0.22696813301379035,0.1,0.3879840485132301
trn,1993-11-09,0.33345357590384495,0.3163951305030782,0.308258028338934,0.1,0.1,0.1,0.16227991553292184,0.3810274760128618
trn,1996-06-01,0.4278584690532101,0.3640181337916203,0.48328951926487107,0.1857690027870236,0.18122769321068954,0.22696813301379035,0.1,0.4230251835498615
trn,1993-06-23,0.3124326350149583,0.27716207719931996,0.33854361776387376,0.1,0.2406904916225318,0.1,0.1,0.36679781987225124
trn,1993-08-31,0.23656483077841417,0.26102487303780464,0.24093564481944532,0.1,0.1,0.1,0.1,0.2887301412985409
trn,1993-11-30,0.44950070456345625,0.3641127784835757,0.35894417206616136,0.47385841563689424,0.4540633061223205,0.1,0.1,0.5499335027494113
trn,1994-07-13,0.1901794471266955,0.20329021336489683,0.19248461278444554,0.1,0.26245538642137906,0.1,0.16227991553292184,0.23785399768484036
trn,1993-02-02,0.513305913628589,0.5489456899193742,0.523550184702449,0.1,0.1,0.1567818752790141,0.2525540142792948,0.5683202564791283
trn,1995-09-16,0.2281035632378808,0.17454847467118417,0.21229323286727864,0.1,0.1,0.1,0.1,0.24584536025879533
trn,1996-12-18,0.42349589237268737,0.363401792304743,0.42392767024212086,0.22129568697262458,0.1,0.34090509434967786,0.22455983106584368,0.4542230284795684
trn,1994-04-07,0.5756231415496776,0.5437385022991846,0.6247315924548197,0.1,0.1,0.1,0.16227991553292184,0.6346171319739137
trn,1993-03-20,0.3982672236495719,0.26576559177325926,0.41123199812877853,0.1,0.1,0.3047299628354865,0.1,0.40365518244911214
trn,1996-12-28,0.4016198781991337,0.43125362637093945,0.4106361710962132,0.22129568697262458,0.4446199161365143,0.2883241751932466,0.22455983106584368,0.4675293017676968
trn,1995-03-11,0.5511764196155106,0.543848835676872,0.6620157208127925,0.1,0.1,0.1,0.1,0.718379099482647
trn,1994-05-28,0.32118783501619586,0.2921744043702341,0.3082853261913724,0.1,0.1,0.1,0.1,0.35559492773387236
trn,1995-07-05,0.1933556368697828,0.15240932402821655,0.17649638245511712,0.1,0.1,0.2502307209641576,0.1,0.20082861397916812
trn,1996-11-08,0.6611083181326355,0.6518006405374203,0.6469861486705561,0.1,0.1,0.1567818752790141,0.1,0.599534807566768
trn,1993-11-19,0.44301118640442805,0.4009045574805151,0.38285458293816244,0.1,0.1,0.1,0.1,0.48183263558761613
trn,1996-06-08,0.29474240450681954,0.2715492055525029,0.29190967748151886,0.2917853205941537,0.5220714748675954,0.2883241751932466,0.1,0.3693033129398505
trn,1996-08-15,0.1901794471266955,0.1770956150016859,0.20612833488230564,0.1,0.1,0.1,0.1,0.2174168284937404
trn,1993-05-29,0.42201802153948564,0.355944319538553,0.42190032915928666,0.24855627054164153,0.1,0.41614810163315363,0.37852424952911656,0.4607073404300328
trn,1993-07-07,0.2442525226938976,0.24014890317774873,0.24264499325826633,0.1,0.1,0.1,0.1,0.27621643112983096
trn,1995-01-19,0.7246073348052232,0.6280116974990173,0.6558887038763922,0.24855627054164153,0.1,0.1567818752790141,0.18807710121010887,0.6754952086334536
trn,1996-03-24,0.5141999311081814,0.45793936197221374,0.4976773287978147,0.1,0.18122769321068954,0.21356375055802818,0.1,0.5666001294248849
trn,1995-05-25,0.29563937498767134,0.28606858988964706,0.2762333595583421,0.5022922823765952,0.5374245148429235,0.48927692447597126,0.45230840484043544,0.37796145764905953
trn,1995-11-09,0.17917069611129724,0.15947858365809342,0.19918527898293725,0.22129568697262458,0.4895543316657994,0.1,0.22455983106584368,0.20899740019860197
trn,1993-04-26,0.650083422565586,0.7127303355811238,0.703670723613292,0.45363465789479385,0.803452458112659,0.6790637801321692,0.5177863742936749,0.7452974403044427
