type,,f,f,f,r,r,r,r,f
source,,f1 (t-1),f2 (t-1),f3 (t-1),r1 (t-1),r2 (t-1),r3 (t-1),r4 (t-1),p
dataset,value,,,,,,,,
trn,1993-10-30,0.1292992237892205,0.1244314883521365,0.1144518161551708,0.1,0.1,0.1,0.1,0.12796721916445775
trn,1996-12-15,0.13445938559090412,0.13267963958506854,0.12002643136522007,0.1,0.1,0.13047619047619047,0.11190476190476191,0.1328456411479593
trn,1996-05-28,0.13822018148026677,0.1295096034930971,0.1382133465045187,0.11989342806394317,0.13478260869565217,0.2307936507936508,0.11666666666666667,0.1454287295851091
trn,1995-02-05,0.42115447687766483,0.3886751974962772,0.22503370666524278,0.1,0.1,0.10253968253968254,0.10238095238095239,0.3824552323776007
trn,1993-11-18,0.16402099048868482,0.14444107922566315,0.12485349281146961,0.1,0.1,0.1,0.1,0.15815583047933646
trn,1994-01-03,0.31095441128238765,0.3906640417960173,0.2538999612873944,0.18241563055062165,0.24685990338164251,0.2396825396825397,0.18571428571428572,0.45914186577138927
trn,1993-04-04,0.12208374330381547,0.11540597158072739,0.1129406896183471,0.15683836589698047,0.2855072463768116,0.24984126984126986,0.11666666666666667,0.12994739044927386
trn,1996-04-30,0.1285558106483,0.11768758991443931,0.12070456942238122,0.1,0.10386473429951691,0.19396825396825398,0.1,0.12937134062096373
trn,1995-09-24,0.10380452607412267,0.10271573155649782,0.10197033813458638,0.10568383658969806,0.1,0.12031746031746032,0.14523809523809525,0.10466240329788527
trn,1995-10-03,0.1069968295616049,0.1051992630170869,0.11195552055105393,0.11989342806394317,0.13091787439613528,0.12031746031746032,0.11190476190476191,0.11351196878529993
trn,1996-02-13,0.6726030392478408,0.5018878877363014,0.37680313972580803,0.11420959147424513,0.6565217391304349,0.3438095238095238,0.25952380952380955,0.5124264748900781
trn,1993-03-29,0.11945993221821363,0.11257918780444715,0.1122144945335131,0.1,0.1,0.10253968253968254,0.1142857142857143,0.11842639388307089
trn,1996-05-31,0.13778287963266644,0.1324979177708791,0.15393066438840758,0.15399644760213144,0.1463768115942029,0.14063492063492064,0.1142857142857143,0.1544655112667246
trn,1995-06-07,0.11583032688313108,0.11002498674945105,0.11114389075035709,0.10568383658969806,0.10386473429951691,0.1253968253968254,0.10952380952380952,0.11524011827023038
trn,1994-05-14,0.12273969607521593,0.11639534590242548,0.11332514583972982,0.1,0.1,0.1,0.1,0.12105462122473595
trn,1994-10-21,0.13454684596042418,0.13055955175285833,0.12340911214641374,0.2079928952042629,0.26231884057971017,0.1634920634920635,0.1285714285714286,0.16326827270558902
trn,1996-03-03,0.1767027440690937,0.14449155750738246,0.1457075729866108,0.1,0.11545893719806764,0.1,0.1142857142857143,0.1826379481825178
trn,1996-06-18,0.10861484639772603,0.10928800383634941,0.10516613047483014,0.1,0.1,0.1,0.1,0.10810430102203841
trn,1995-01-15,0.1832622717830983,0.2035915297443275,0.16952516986824367,0.11420959147424513,0.1,0.1380952380952381,0.15000000000000002,0.2197931621085224
trn,1994-11-06,0.311391713129988,0.4069887181040358,0.24351697347519058,0.17104795737122558,0.33574879227053145,0.2803174603174603,0.19047619047619047,0.2884871041345076
trn,1993-02-08,0.16008527386028207,0.15385023093813888,0.1324278143396831,0.1,0.1,0.10507936507936509,0.1,0.15855186473629967
trn,1994-11-26,0.16008527386028207,0.17390020443704096,0.14017567513449294,0.1,0.1,0.11523809523809525,0.1,0.16501442374765418
trn,1994-01-22,0.19944244014430962,0.2100426541480528,0.17942758740371909,0.1,0.1,0.1507936507936508,0.11904761904761905,0.21639086781006556
trn,1994-01-09,0.26853613206515803,0.240541631962848,0.1673946416414145,0.1,0.10386473429951691,0.1685714285714286,0.11904761904761905,0.24924370958087874
trn,1995-06-16,0.11032032360336723,0.10791499457358472,0.10543845363164289,0.1,0.1,0.1,0.1,0.1094670188971346
trn,1994-08-10,0.10502897124740353,0.10699628984629364,0.10450401142689325,0.1,0.1,0.1,0.1,0.10803409494921311
trn,1994-06-14,0.11220072154804854,0.11231670073950684,0.10712578926993366,0.1,0.1,0.1,0.1,0.11262989248570002
trn,1994-03-19,0.16751940526948728,0.20092627646954897,0.16532818945148242,0.10852575488454708,0.11932367149758455,0.2015873015873016,0.15000000000000002,0.19858732780385505
trn,1996-01-18,0.15702416092707994,0.15636404936775952,0.1368196927020064,0.1,0.1,0.10507936507936509,0.1,0.1523593290819656
trn,1994-10-02,0.11757953427353231,0.11364932737689609,0.11361081817089613,0.11989342806394317,0.12318840579710146,0.2396825396825397,0.15000000000000002,0.13021741380629426
trn,1995-01-18,0.23530119164753474,0.21527220413417125,0.2041796264901016,0.18809946714031972,0.26231884057971017,0.22698412698412698,0.14047619047619048,0.32287007826176967
trn,1993-07-22,0.13039247840822127,0.1433709396532142,0.15780459478581252,0.1,0.1,0.1,0.1,0.13707600707461196
trn,1995-11-15,0.12496993549797748,0.10899522980237754,0.11946042637262885,0.1,0.1,0.1,0.1142857142857143,0.12449291863746215
trn,1996-02-28,0.18850989395430198,0.1931223341157467,0.15257438827408526,0.1,0.1,0.1,0.1,0.18411407586756257
trn,1995-11-29,0.13996938887066798,0.10981297796623003,0.12752599751705357,0.11705150976909415,0.1,0.11777777777777779,0.10714285714285715,0.1346998015328326
trn,1995-04-21,0.12886192194162022,0.12503722773276799,0.11458263806383576,0.1,0.18309178743961352,0.10761904761904763,0.10476190476190476,0.12789521293591896
trn,1993-09-05,0.10865857658248607,0.11247823124100856,0.10555592636595428,0.1,0.1,0.1,0.1,0.1112797757005981
trn,1994-09-28,0.1412812944134689,0.11959566896342849,0.1318404506681262,0.1,0.1,0.11015873015873016,0.10238095238095239,0.13255761623380424
trn,1996-08-29,0.1552749535366787,0.13417379672395952,0.14501074608535464,0.19946714031971582,0.142512077294686,0.15333333333333335,0.1,0.15343942251004714
trn,1994-05-21,0.12225866404285558,0.11685974609424296,0.11293001027886426,0.1,0.1,0.1,0.1,0.12150466015310325
trn,1994-10-01,0.11915382092489342,0.1126397617425103,0.11507655751491772,0.1,0.10386473429951691,0.11015873015873016,0.1,0.12123463679608287
trn,1993-09-21,0.16489559418388544,0.19258726432952222,0.14372922534741228,0.1454706927175844,0.15024154589371982,0.2853968253968254,0.2261904761904762,0.1786956071700202
trn,1995-01-30,0.7994205750519295,0.8090987102799021,0.4343274018501956,0.1227353463587922,0.1,0.1838095238095238,0.11190476190476191,0.5648110061520322
trn,1994-12-15,0.38092270689843666,0.34413316170717556,0.2239951409005353,0.1,0.1,0.1,0.1,0.27075557035683584
trn,1993-10-12,0.18894719580190228,0.19224401201383104,0.14739757845977228,0.10568383658969806,0.11159420289855074,0.1126984126984127,0.1,0.2170569254240492
trn,1995-10-14,0.10927079916912649,0.10456323666742384,0.10692288181975945,0.1,0.1,0.1,0.1,0.10914659118013709
trn,1994-01-08,0.3319448999672024,0.28947527826152797,0.18498618360454405,0.1,0.11159420289855074,0.1,0.10476190476190476,0.27014351741425635
trn,1994-11-28,0.14827812397507378,0.1609171903788395,0.13201932960446397,0.1,0.1,0.10253968253968254,0.1,0.15135124188242283
trn,1995-08-10,0.10131190554280092,0.10070669594407007,0.10092109303039608,0.1,0.1,0.1,0.1,0.10101708797811011
trn,1994-10-27,0.182824969935498,0.20028015446354208,0.18695652173913044,0.1,0.1,0.12031746031746032,0.11666666666666667,0.1837720462820034
trn,1993-01-10,0.24623373783754238,0.17219403851492895,0.2556487031277116,0.15115452930728243,0.10386473429951691,0.2752380952380953,0.4119047619047619,0.3196297979775251
trn,1994-10-14,0.1139936591232098,0.11614295449382904,0.11032425144504814,0.1,0.1,0.10253968253968254,0.1,0.1151861135988263
trn,1995-04-09,0.13778287963266644,0.12768228969485879,0.1223304988586456,0.1,0.1,0.1,0.1,0.1370040008460732
trn,1994-02-25,0.13996938887066798,0.13955478155523587,0.1208781086889776,0.10284191829484902,0.1,0.1,0.11666666666666667,0.15126123409674938
trn,1995-07-10,0.10931452935388652,0.10254410539865223,0.1062687722764347,0.1,0.1,0.1,0.1,0.10646615932278143
trn,1993-05-20,0.2562916803323494,0.2023194770450014,0.18611552375485577,0.10284191829484902,0.1,0.1,0.1,0.21428468562530661
trn,1996-09-17,0.10275500163988194,0.1052497412988062,0.10208514103402705,0.1,0.1,0.1,0.1,0.10418716218952939
trn,1994-11-05,0.19375751612550562,0.2092249059842003,0.17444300570009746,0.10568383658969806,0.16183574879227056,0.1126984126984127,0.10238095238095239,0.28812707299181384
trn,1994-07-16,0.10502897124740353,0.10673380278135333,0.10351083285498792,0.1,0.11159420289855074,0.10761904761904763,0.10238095238095239,0.10673258236837486
trn,1995-11-20,0.13323494041762327,0.10778375104111457,0.11977279705250231,0.1,0.1,0.1,0.1,0.12605905410818036
trn,1994-12-26,0.17407893298349186,0.1795941546149769,0.15973488539733818,0.11705150976909415,0.10386473429951691,0.18634920634920638,0.15476190476190477,0.22161131937912631
trn,1995-06-17,0.11001421231004702,0.10785442063552157,0.10514210196099372,0.1113676731793961,0.1386473429951691,0.11523809523809525,0.10952380952380952,0.10956242714994847
trn,1994-11-21,0.38092270689843666,0.4697736049064889,0.27028206805409083,0.12557726465364122,0.17342995169082126,0.2828571428571429,0.15714285714285714,0.32016984469156584
trn,1995-07-11,0.10682190882256479,0.10247343580424523,0.10430110397671905,0.1,0.1,0.1,0.1,0.10493962727775953
trn,1995-10-15,0.10809008418060567,0.10451275838570456,0.10591101440375914,0.1,0.1,0.1,0.1,0.10791708482783761
trn,1993-10-03,0.24667103968514267,0.27527068978571967,0.24429122558769742,0.34724689165186506,0.2855072463768116,0.19650793650793652,0.1761904761904762,0.28128648128063083
trn,1995-03-12,0.3183885426915929,0.17662603164988266,0.29862503504158266,0.12557726465364122,0.16956521739130437,0.23460317460317462,0.15000000000000002,0.2937075557035683
trn,1993-08-20,0.12177763201049525,0.11893945130107772,0.11316495574748703,0.1,0.1,0.1711111111111111,0.11190476190476191,0.1218466897386624
trn,1995-12-09,0.1417185962610692,0.12333106181065596,0.1191854333809454,0.1,0.12318840579710146,0.10253968253968254,0.11190476190476191,0.13363770966188576
trn,1996-09-23,0.10249262053132174,0.10534060220590091,0.10195164929049139,0.1,0.1,0.1,0.1,0.10384153229254331
trn,1993-10-09,0.38879414015524216,0.2896469044193736,0.21200224266129142,0.10568383658969806,0.1,0.10253968253968254,0.10238095238095239,0.25592228727784955
trn,1995-12-30,0.13030501803870123,0.11525453673556953,0.11928154743629107,0.1,0.1,0.1,0.1,0.12182868818152771
trn,1995-02-11,0.2274297583907292,0.24210645869614597,0.17336172257745858,0.1454706927175844,0.20821256038647343,0.1,0.12380952380952381,0.33943151082568646
trn,1996-09-10,0.10516016180168362,0.1066429418742586,0.10340136962528869,0.1,0.1,0.1,0.1,0.10614213129435697
trn,1995-10-30,0.11088881600524762,0.1040685495065748,0.11144558209074769,0.1,0.1,0.10253968253968254,0.1,0.11181982241463888
trn,1993-09-09,0.11215699136328852,0.13568814517553823,0.12882620709909093,0.5134991119005329,0.227536231884058,0.40349206349206357,0.49523809523809526,0.19822729666116118
trn,1994-05-31,0.11757953427353231,0.11522424976653795,0.11004124894875253,0.1,0.1,0.1,0.1,0.1174723113549322
trn,1994-02-09,0.2046900623155133,0.20825572297518993,0.1779351497109904,0.12841918294849025,0.10772946859903382,0.2168253968253968,0.2333333333333333,0.2459494246252301
trn,1996-02-24,0.2396742101235378,0.1941823780318518,0.15461414211531016,0.1,0.10386473429951691,0.1,0.1642857142857143,0.2579204601198004
trn,1996-07-26,0.10533508254072374,0.10475505413795715,0.10236013402571052,0.1,0.1,0.1,0.1,0.1039765439710535
trn,1994-06-15,0.11123865748332787,0.11099416975846144,0.10636488633178039,0.1,0.1,0.1,0.1,0.11180182085750417
trn,1993-03-05,0.13865748332786706,0.12635975871381339,0.11499646246879631,0.10568383658969806,0.1,0.1,0.10238095238095239,0.1348798171041795
trn,1996-04-07,0.12851208046353996,0.11724338103530957,0.11368023387753468,0.1,0.1,0.1,0.1,0.12384486258061322
trn,1996-08-21,0.10205531868372145,0.10460361929279928,0.10172204349161006,0.10852575488454708,0.11545893719806764,0.1507936507936508,0.1,0.10282984478157361
trn,1993-02-25,0.12816223898545973,0.12573382802049418,0.11418750250297019,0.1,0.1,0.1,0.1,0.12839925653569034
trn,1996-09-30,0.18063846069749645,0.11690012871961838,0.26892846177463925,0.2079928952042629,0.1463768115942029,0.40476190476190477,0.32142857142857145,0.22195334896468544
trn,1996-08-23,0.10467912976932328,0.10558289795815351,0.10224266129139914,0.17673179396092364,0.25072463768115943,0.2726984126984127,0.1,0.10868935162891591
trn,1994-02-24,0.13996938887066798,0.139403346710078,0.12130795210316242,0.11989342806394317,0.12705314009661836,0.1,0.1,0.14798495069823542
trn,1995-05-07,0.12024707554389419,0.11371999697130311,0.10756364218873063,0.1,0.1,0.1,0.1,0.11446605131343862
trn,1995-12-15,0.13021755766918117,0.1117715352969385,0.11923349040861823,0.1341030195381883,0.15024154589371982,0.10761904761904763,0.10238095238095239,0.1282732456357475
trn,1996-01-30,0.12763747676833936,0.11994901693546353,0.11414211531016807,0.1,0.1,0.1,0.1,0.1259870478796416
trn,1996-01-29,0.127156444735979,0.12171575679563867,0.11378168760262178,0.1,0.1,0.1,0.1,0.1262210681223926
trn,1996-05-03,0.2991472613971794,0.4292799273112743,0.24236360481104244,0.1,0.20048309178743962,0.10253968253968254,0.11190476190476191,0.2364986071295167
trn,1996-11-20,0.1347217666994643,0.1277529592892658,0.1257558969977707,0.12841918294849025,0.2545893719806763,0.1838095238095238,0.1,0.14656282768459472
trn,1995-10-02,0.10642833715972451,0.10654198531082003,0.10593237308272484,0.11420959147424513,0.11159420289855074,0.14571428571428574,0.14761904761904762,0.11069472509372061
trn,1995-04-18,0.12737509565977917,0.12489588854395398,0.11437172110904942,0.1341030195381883,0.11159420289855074,0.30063492063492064,0.15000000000000002,0.12883129390692297
trn,1995-01-28,0.3122663168251886,0.27950076979379623,0.17331366554978578,0.18809946714031972,0.21594202898550727,0.1,0.2142857142857143,0.4216986269312296
trn,1994-09-22,0.13909478517546736,0.12771257666389035,0.13009971833242115,0.11705150976909415,0.1,0.1,0.1,0.14033428891599126
trn,1993-09-16,0.8212856674319449,0.9,0.4401316228591262,0.3841918294849024,0.2777777777777778,0.14825396825396825,0.15000000000000002,0.5594105390116245
trn,1994-08-03,0.1069968295616049,0.11318492718507862,0.10521151766763226,0.1,0.1,0.1,0.10476190476190476,0.10807369837490943
trn,1995-04-02,0.19200830873510444,0.16326947830695843,0.17309473909038725,0.1,0.1,0.19396825396825398,0.1142857142857143,0.18245793261117088
trn,1996-11-12,0.13909478517546736,0.15105373413089018,0.1339442805462482,0.30177619893428065,0.227536231884058,0.2015873015873016,0.1285714285714286,0.23552652304424335
trn,1994-02-10,0.23879960642833717,0.1948587870068903,0.21846324304841747,0.1,0.1,0.10507936507936509,0.1,0.21626485691012276
trn,1993-06-20,0.13865748332786706,0.1241185230054769,0.13709468569368985,0.1227353463587922,0.10386473429951691,0.13555555555555554,0.15357142857142858,0.13774206468859557
trn,1996-06-16,0.10979556138624685,0.10996441281138791,0.10684545660850878,0.1,0.1,0.1,0.1,0.1085957435318155
trn,1994-09-05,0.11102000655952772,0.10698619418994978,0.11067399981311157,0.11420959147424513,0.10386473429951691,0.15841269841269842,0.13571428571428573,0.11425003262782231
trn,1995-11-09,0.10494151087788346,0.10371520153453977,0.10411955520551054,0.10568383658969806,0.18888888888888888,0.1,0.10952380952380952,0.1055606809989064
trn,1996-08-20,0.10236142997704166,0.1038767320360415,0.10188223358385284,0.1,0.1,0.1,0.1,0.1027542382416079
trn,1996-07-08,0.11364381764512956,0.10932838646172485,0.11109850355755498,0.15683836589698047,0.15024154589371982,0.13047619047619047,0.1,0.11356597345670401
trn,1996-06-22,0.10787143325680551,0.10793518588627243,0.10430110397671905,0.1,0.1,0.1,0.1,0.10749584839088581
trn,1993-02-11,0.1552749535366787,0.1565659624946367,0.1308793101146694,0.1,0.1,0.1,0.10238095238095239,0.15743576819394878
trn,1993-11-09,0.1237017601399366,0.12145326973069837,0.11208100278997744,0.1,0.1,0.1,0.10238095238095239,0.12521298092284983
trn,1994-04-29,0.16751940526948728,0.13001438631029,0.16575803286566726,0.11420959147424513,0.1,0.10507936507936509,0.16904761904761906,0.18852445736556211
trn,1996-01-25,0.13375970263474363,0.12307867040205951,0.11887840237081337,0.1,0.1,0.1,0.1,0.12985738266360042
trn,1994-05-27,0.12405160161801684,0.1199086343100881,0.11342926939968763,0.1,0.1,0.1,0.1,0.12186469129579709
trn,1995-03-17,0.1688313108122882,0.166288079553772,0.15129820720588433,0.13978685612788633,0.1,0.1838095238095238,0.14285714285714285,0.20456384477257283
trn,1994-12-02,0.1351590685470646,0.13577900608263296,0.12171643683838154,0.1,0.1,0.10253968253968254,0.1,0.13723802108882419
trn,1995-10-09,0.13603367224226523,0.10798566416799173,0.13652601086622793,0.10284191829484902,0.1,0.1,0.1,0.1296233624208494
trn,1993-12-23,0.2121241937247185,0.3005199263017087,0.23500820974222744,0.15115452930728243,0.11159420289855074,0.2142857142857143,0.1,0.2938875712749153
trn,1993-07-11,0.11429977041653001,0.1119128744857525,0.11319165409619415,0.11705150976909415,0.1,0.16095238095238096,0.1523809523809524,0.11486208557040184
trn,1994-08-09,0.1058598447578441,0.10759193357058126,0.10477099491396458,0.1,0.1,0.10253968253968254,0.10238095238095239,0.10861194493323673
trn,1995-07-14,0.10774024270252543,0.10401807122485551,0.10498191186875092,0.1,0.16570048309178745,0.1,0.1,0.10898097685449792
trn,1994-06-04,0.11797310593637259,0.11734433759874816,0.10965679272736982,0.17104795737122558,0.142512077294686,0.26,0.1761904761904762,0.12019054648227073
trn,1994-08-18,0.10537881272548377,0.10783422932283386,0.10349748368063436,0.1483126110124334,0.185024154589372,0.3031746031746032,0.17142857142857143,0.11120596931634587
trn,1994-12-17,0.2261178528479283,0.2480023220009591,0.18959965826113656,0.1,0.1,0.10761904761904763,0.10238095238095239,0.2259496946485871
trn,1995-05-16,0.11731715316497213,0.112589283460791,0.1064903685707039,0.1,0.1,0.1,0.10238095238095239,0.11502409958461407
trn,1995-08-07,0.1017054772056412,0.10095908735266652,0.10107060378315602,0.1,0.1,0.1,0.1,0.10162374045354924
trn,1994-01-13,0.3420028424620094,0.2976628555563969,0.26540160991042705,0.22788632326820604,0.142512077294686,0.2650793650793651,0.2285714285714286,0.42871923421375957
trn,1996-02-08,0.13052366896250137,0.12025188662577926,0.11234531644217806,0.1,0.10386473429951691,0.1,0.1,0.12440291085178869
trn,1995-11-12,0.11504318355745054,0.11828323363872695,0.13278023254261723,0.25914742451154527,0.37053140096618364,0.1,0.21904761904761905,0.20054949753153647
trn,1996-12-05,0.33588061659560514,0.3483026677771889,0.2716169854894475,0.1937833037300178,0.10386473429951691,0.33873015873015877,0.14761904761904762,0.27242971517036224
trn,1994-07-06,0.10677817863780475,0.10818757729486889,0.1052168573373737,0.1,0.1,0.12031746031746032,0.10476190476190476,0.10998186343118681
trn,1994-05-07,0.16664480157428666,0.12375507937709801,0.15541242274165343,0.10568383658969806,0.1,0.1126984126984127,0.10476190476190476,0.14991111731164747
trn,1993-06-16,0.1308297802558216,0.12829812473183413,0.12025870699897212,0.12557726465364122,0.12318840579710146,0.20920634920634923,0.13095238095238096,0.12947934996377186
trn,1995-08-11,0.10122444517328086,0.10082784382019637,0.10079561079147255,0.1,0.1,0.1,0.1,0.10081187022677462
trn,1996-07-13,0.10695309937684487,0.10741021175639182,0.10463216350068749,0.10284191829484902,0.12318840579710146,0.15333333333333335,0.1,0.10626094157144593
trn,1994-06-19,0.11102000655952772,0.11052976956664395,0.10567072926539495,0.10568383658969806,0.1,0.12031746031746032,0.12380952380952381,0.11201783954312049
trn,1996-04-02,0.13647097408986553,0.13219504808056334,0.11801604570757299,0.1,0.1,0.1,0.1261904761904762,0.13066745273466157
trn,1994-04-06,0.18850989395430198,0.2040256429671134,0.20106926886572069,0.1369449378330373,0.12705314009661836,0.23460317460317462,0.20238095238095238,0.23635459467243916
trn,1994-05-02,0.13953208702306769,0.12352287928118927,0.1261430230540241,0.1,0.1,0.1,0.10476190476190476,0.13667997281764874
trn,1993-11-15,0.3831092161364382,0.3567830191060296,0.21641814953745112,0.17673179396092364,0.32801932367149766,0.13047619047619047,0.12380952380952381,0.2683073585865178
trn,1996-03-24,0.17976385700229586,0.1563438580550718,0.14525904072833096,0.1,0.10386473429951691,0.11015873015873016,0.1,0.18301598088234633
trn,1994-10-16,0.11272548376516892,0.11585018045985715,0.10910146707426147,0.10568383658969806,0.11545893719806764,0.10507936507936509,0.10952380952380952,0.11394400615653255
trn,1995-04-10,0.13647097408986553,0.12629918477575025,0.12108635580889322,0.10284191829484902,0.11159420289855074,0.10253968253968254,0.10714285714285715,0.13613992610360798
trn,1996-08-11,0.1061222258664043,0.10851063829787234,0.10437585935309901,0.21651865008880994,0.17149758454106281,0.28920634920634924,0.1,0.11745430979779752
trn,1996-09-25,0.10223023942276156,0.1050781151409606,0.10197033813458638,0.10284191829484902,0.11545893719806764,0.12793650793650796,0.11190476190476191,0.10405215051101921
trn,1995-10-20,0.11368754782988959,0.10454304535473613,0.11356543097809402,0.10568383658969806,0.1,0.16095238095238096,0.10952380952380952,0.11394400615653255
trn,1994-05-29,0.12002842462009403,0.1166578329673658,0.11113588124574496,0.1,0.1,0.1,0.1,0.11920046083986266
trn,1995-02-20,0.45613862468568933,0.38525276999570934,0.36850529294763124,0.12841918294849025,0.10386473429951691,0.1711111111111111,0.13571428571428573,0.37183431366813224
trn,1993-08-26,0.11373127801464962,0.11530501501728882,0.10835925298020319,0.1,0.1,0.1,0.1,0.1156541540843283
trn,1995-05-15,0.11731715316497213,0.11207440498725424,0.10647701939635035,0.12841918294849025,0.11932367149758455,0.21936507936507937,0.11190476190476191,0.11399801082793662
trn,1993-09-14,0.4215917787252651,0.48537139395774964,0.5177463923856309,0.9,0.3685990338164251,0.7628571428571429,0.6857142857142857,0.6647196482495735
trn,1993-05-23,0.2112495900295179,0.1832083995860781,0.1653388687909653,0.1,0.1,0.1,0.1,0.18611224870951337
trn,1995-02-23,0.5147370722641303,0.4953459024254814,0.5430243889415439,0.40976909413854357,0.28164251207729474,0.4733333333333334,0.37857142857142856,0.6485182468283506
trn,1996-07-20,0.1034109544112824,0.10466419323086243,0.10278463777015392,0.1,0.1,0.1,0.1,0.10356070800124212
trn,1994-01-16,0.34244014430960973,0.33306832235430706,0.23037871607641067,0.10284191829484902,0.13478260869565217,0.10253968253968254,0.1,0.27840623213908006
trn,1995-09-27,0.11556794577457091,0.11741500719315515,0.1354954546061326,0.1,0.1,0.15841269841269842,0.10714285714285715,0.1255370089512743
trn,1995-01-25,0.3533726904996174,0.315148532343959,0.25743749249108944,0.10568383658969806,0.1,0.1380952380952381,0.1142857142857143,0.29496766470299685
trn,1995-10-26,0.1139936591232098,0.10979278665354232,0.12777696199490063,0.10568383658969806,0.1,0.13555555555555554,0.1,0.13451978596148567
trn,1995-04-30,0.12523231660653766,0.1187274425178567,0.11137082671436772,0.1,0.1,0.1,0.1,0.12262075669545416
trn,1994-04-27,0.16751940526948728,0.15209358673430756,0.1670529027779632,0.1113676731793961,0.1,0.13301587301587303,0.11904761904761905,0.16479840506203786
trn,1993-10-19,0.15177653875587624,0.13874712904772724,0.12616705156786054,0.1,0.1,0.10253968253968254,0.1,0.14785893979829257
trn,1996-07-31,0.10467912976932328,0.12020140834405998,0.11445982565978295,0.10284191829484902,0.1,0.1380952380952381,0.1,0.1112275711849075
trn,1994-04-19,0.13865748332786706,0.13467857954115242,0.12616972140273125,0.1,0.1,0.10507936507936509,0.1,0.14065831694441572
trn,1996-07-22,0.1022739696075216,0.10432094091517126,0.1020557728504492,0.1,0.1,0.1,0.1,0.10293065350152789
trn,1996-10-08,0.11609270799169127,0.10963125615204058,0.11712699069562549,0.1,0.1,0.11015873015873016,0.10476190476190476,0.11783234249762604
trn,1994-12-27,0.20906308079151636,0.2070644355266147,0.25238883475057067,0.24209591474245118,0.1811594202898551,0.31079365079365084,0.2642857142857143,0.3712942669540916
trn,1995-05-12,0.11893517000109327,0.11288205749476288,0.10659449213066173,0.1,0.10772946859903382,0.1,0.1,0.11462806532765085
trn,1995-06-15,0.11154476877664808,0.10825824688927589,0.10575349414638704,0.1,0.1,0.10253968253968254,0.1,0.11014207728968556
trn,1996-11-13,0.352935388652017,0.19491936094495343,0.23648195859086116,0.17957371225577265,0.21207729468599035,0.19396825396825398,0.1285714285714286,0.23968488274235722
trn,1996-01-02,0.12921176341970045,0.12160470457585623,0.11480957402784639,0.1937833037300178,0.11159420289855074,0.15333333333333335,0.12380952380952381,0.1314775228057227
trn,1996-05-15,0.12820596917021976,0.11989853865374422,0.11413944547529736,0.1,0.1,0.1,0.1,0.12073059319631149
trn,1994-11-19,0.22261943806712586,0.2678099997476086,0.20928969043264678,0.16536412078152754,0.25072463768115943,0.19650793650793652,0.14285714285714285,0.3271904519740958
trn,1993-12-17,0.4552640209904887,0.5481360894475151,0.33641921747139947,0.10568383658969806,0.1,0.15333333333333335,0.10476190476190476,0.3637336129575208
trn,1995-08-28,0.10139936591232099,0.10100956563438582,0.10041382440496056,0.1,0.1,0.1253968253968254,0.11666666666666667,0.10153733297930272
trn,1993-11-20,0.1430305018038701,0.13582948436435224,0.11855802218632779,0.1,0.1,0.10253968253968254,0.1,0.1401542733446443
trn,1994-05-23,0.1544003498414781,0.15479922263446153,0.1477046094699043,0.27335701598579043,0.270048309178744,0.11777777777777779,0.10476190476190476,0.1711529547305842
trn,1995-06-11,0.11259429321088882,0.1087125514247495,0.10653575576350603,0.10568383658969806,0.10386473429951691,0.10253968253968254,0.1,0.1122158566716021
trn,1994-02-16,0.15308844429867716,0.15683854521592086,0.13064169481117593,0.11420959147424513,0.11159420289855074,0.1,0.1,0.1565176887800795
trn,1996-05-29,0.13953208702306769,0.12571363670780647,0.12836165583158682,0.1227353463587922,0.1,0.726031746031746,0.14047619047619048,0.1461847949847662
trn,1993-08-04,0.10975183120148684,0.11423487544483986,0.11661171256557783,0.13978685612788633,0.1,0.20920634920634923,0.13571428571428573,0.13855213475965672
trn,1996-11-09,0.16751940526948728,0.1818858686050327,0.1621163781020144,0.1483126110124334,0.11932367149758455,0.19650793650793652,0.1285714285714286,0.1764634140853184
trn,1994-05-09,0.1339783535585438,0.12351278362484541,0.12291252286046109,0.1,0.1,0.1,0.1,0.13081146519173908
trn,1993-01-20,0.35249808680441674,0.25601827313798237,0.30577485282535277,0.12557726465364122,0.1,0.20920634920634923,0.3571428571428572,0.34015157311107413
trn,1995-12-27,0.14215589810866952,0.1216854698266071,0.11869418376473416,0.1,0.1,0.10253968253968254,0.1,0.12931733594955966
trn,1995-09-03,0.10148682628184105,0.1017566442038313,0.10092376286526679,0.1,0.15410628019323672,0.15333333333333335,0.11190476190476191,0.10223579339612877
trn,1995-06-29,0.10682190882256479,0.10558289795815351,0.10400208247119916,0.1,0.1,0.1,0.1,0.10522405188048767
trn,1994-01-02,0.2195583251339237,0.23634183892380303,0.17626116324705318,0.10284191829484902,0.10772946859903382,0.10507936507936509,0.11904761904761905,0.31224915955230126
trn,1993-04-24,0.14652891658467257,0.1308624214431741,0.13310595239684425,0.13126110124333926,0.19661835748792272,0.20666666666666667,0.15714285714285714,0.15975796906432407
trn,1994-12-01,0.13734557778506615,0.13751545897377654,0.12324892205417096,0.1,0.1,0.1,0.1,0.14096434341570546
trn,1994-07-09,0.10734667103968515,0.10990383887332476,0.1048777883087931,0.1,0.1,0.1,0.1,0.1095264240356791
trn,1996-06-02,0.12829342953973982,0.12046389540900028,0.12309140179679887,0.10284191829484902,0.1,0.10253968253968254,0.10238095238095239,0.12523098247998452
